Sede,Estudiante,Grado,Grupo,Periodo,Año,Intensidad Horaria,Asignatura,Cognitiva,Procedimental,Actitudinal,Axiologica,Calificacion_Ponderada
Fusagasugá,b4fbe0fc864e99f2396b4b60baa7e8f3a1635ef6abf6f5cf706cef6b43133d1e,6,A,IV,2023,2.0,Innovación y Emprendimiento,89,93,90,90.0,90.5
Fusagasugá,b4fbe0fc864e99f2396b4b60baa7e8f3a1635ef6abf6f5cf706cef6b43133d1e,6,A,IV,2023,7.0,Aprendizaje Basado en Investigación,91,92,91,92.0,91.4
Fusagasugá,b4fbe0fc864e99f2396b4b60baa7e8f3a1635ef6abf6f5cf706cef6b43133d1e,6,A,IV,2023,3.0,Educación Física,94,94,95,95.0,94.3
Fusagasugá,b4fbe0fc864e99f2396b4b60baa7e8f3a1635ef6abf6f5cf706cef6b43133d1e,6,A,IV,2023,2.0,Lectura Crítica,94,91,95,96.0,93.5
Fusagasugá,b4fbe0fc864e99f2396b4b60baa7e8f3a1635ef6abf6f5cf706cef6b43133d1e,6,A,IV,2023,1.0,Artes,82,82,90,90.0,84.4
Fusagasugá,b4fbe0fc864e99f2396b4b60baa7e8f3a1635ef6abf6f5cf706cef6b43133d1e,6,A,IV,2023,1.0,Robótica y TICS,84,81,80,90.0,82.9
Fusagasugá,b4fbe0fc864e99f2396b4b60baa7e8f3a1635ef6abf6f5cf706cef6b43133d1e,6,A,IV,2023,1.0,Inteligencia emocional e Integralidad,80,87,90,95.0,85.6
Fusagasugá,6c6f811aefcaa7520d28e1158eb71547f54f7ed17b2d931772b1c66428455329,8,A,I,2024,4.0,Ciencias Naturales,85,83,85,85.0,84.4
Fusagasugá,6c6f811aefcaa7520d28e1158eb71547f54f7ed17b2d931772b1c66428455329,8,A,I,2024,4.0,Ciencias Sociales,87,90,85,88.0,87.60000000000001
Fusagasugá,6c6f811aefcaa7520d28e1158eb71547f54f7ed17b2d931772b1c66428455329,8,A,I,2024,6.0,Matemáticas,93,94,80,80.0,89.4
Fusagasugá,6c6f811aefcaa7520d28e1158eb71547f54f7ed17b2d931772b1c66428455329,8,A,I,2024,3.0,Lengua Castellana,85,85,95,95.0,88.0
Fusagasugá,6c6f811aefcaa7520d28e1158eb71547f54f7ed17b2d931772b1c66428455329,8,A,I,2024,2.0,Lectura Crítica,91,91,87,88.0,89.9
Fusagasugá,6c6f811aefcaa7520d28e1158eb71547f54f7ed17b2d931772b1c66428455329,8,A,I,2024,4.0,English,80,79,90,90.0,82.7
Fusagasugá,6c6f811aefcaa7520d28e1158eb71547f54f7ed17b2d931772b1c66428455329,8,A,I,2024,3.0,Educación Física,89,89,95,90.0,90.3
Fusagasugá,6c6f811aefcaa7520d28e1158eb71547f54f7ed17b2d931772b1c66428455329,8,A,I,2024,1.0,Innovación y Emprendimiento,90,88,80,88.0,87.2
Fusagasugá,6c6f811aefcaa7520d28e1158eb71547f54f7ed17b2d931772b1c66428455329,8,A,I,2024,2.0,Aprendizaje Basado en Investigación,90,91,87,92.0,89.9
Fusagasugá,6c6f811aefcaa7520d28e1158eb71547f54f7ed17b2d931772b1c66428455329,8,A,I,2024,1.0,Artes,90,90,87,88.0,89.2
Fusagasugá,6c6f811aefcaa7520d28e1158eb71547f54f7ed17b2d931772b1c66428455329,8,A,I,2024,1.0,Tecnologías Informáticas,82,77,85,85.0,81.4
Fusagasugá,6c6f811aefcaa7520d28e1158eb71547f54f7ed17b2d931772b1c66428455329,8,A,I,2024,1.0,Integralidad,85,83,85,82.0,84.10000000000001
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,I,2023,3.0,Ciencias Naturales,88,87,98,98.0,90.7
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,I,2023,4.0,Ciencias Sociales,87,87,90,90.0,87.9
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,I,2023,5.0,Matemáticas,83,82,93,93.0,85.7
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,I,2023,3.0,Lengua Castellana,89,91,95,100.0,91.9
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,I,2023,4.0,Inglés,72,76,100,100.0,81.6
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,I,2023,2.0,Creatividad e Innovación,80,87,89,90.0,84.89999999999999
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,I,2023,4.0,Aprendizaje Basado en Proyectos,93,93,80,89.0,90.0
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,I,2023,3.0,Educación Física,89,89,95,95.0,90.8
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,I,2023,2.0,Lectura Crítica,90,91,100,90.0,92.3
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,I,2023,1.0,Artes,90,90,87,92.0,89.60000000000001
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,I,2023,1.0,Robótica y TICS,83,87,80,90.0,84.3
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,I,2023,1.0,Inteligencia emocional e Integralidad,99,95,100,100.0,98.1
Fusagasugá,6c115ea8287fb95f07fa7f6f5034a6a9595e1ee8fb128c6e3a691f040179a28f,11,A,I,2024,5.0,Ciencias Naturales,87,87,95,95.0,89.4
Fusagasugá,6c115ea8287fb95f07fa7f6f5034a6a9595e1ee8fb128c6e3a691f040179a28f,11,A,I,2024,4.0,Ciencias Sociales,76,74,90,98.0,80.39999999999999
Fusagasugá,6c115ea8287fb95f07fa7f6f5034a6a9595e1ee8fb128c6e3a691f040179a28f,11,A,I,2024,7.0,Matemáticas,74,77,90,80.0,78.7
Fusagasugá,6c115ea8287fb95f07fa7f6f5034a6a9595e1ee8fb128c6e3a691f040179a28f,11,A,I,2024,4.0,Lengua Castellana,85,86,95,95.0,88.3
Fusagasugá,6c115ea8287fb95f07fa7f6f5034a6a9595e1ee8fb128c6e3a691f040179a28f,11,A,I,2024,1.0,Lectura Crítica,92,92,95,94.0,92.80000000000001
Fusagasugá,6c115ea8287fb95f07fa7f6f5034a6a9595e1ee8fb128c6e3a691f040179a28f,11,A,I,2024,4.0,English,81,82,93,92.0,84.8
Fusagasugá,6c115ea8287fb95f07fa7f6f5034a6a9595e1ee8fb128c6e3a691f040179a28f,11,A,I,2024,2.0,Français,87,92,100,100.0,92.4
Fusagasugá,6c115ea8287fb95f07fa7f6f5034a6a9595e1ee8fb128c6e3a691f040179a28f,11,A,I,2024,2.0,Filosofía,89,89,100,100.0,92.3
Fusagasugá,6c115ea8287fb95f07fa7f6f5034a6a9595e1ee8fb128c6e3a691f040179a28f,11,A,I,2024,2.0,Educación Física,89,90,90,90.0,89.6
Fusagasugá,6c115ea8287fb95f07fa7f6f5034a6a9595e1ee8fb128c6e3a691f040179a28f,11,A,I,2024,3.0,Plan de inversión,94,93,96,93.0,94.0
Fusagasugá,6c115ea8287fb95f07fa7f6f5034a6a9595e1ee8fb128c6e3a691f040179a28f,11,A,I,2024,1.0,Artes,79,75,60,70.0,73.1
Fusagasugá,6c115ea8287fb95f07fa7f6f5034a6a9595e1ee8fb128c6e3a691f040179a28f,11,A,I,2024,1.0,Tecnologías Informáticas,98,98,95,100.0,97.6
Fusagasugá,6c115ea8287fb95f07fa7f6f5034a6a9595e1ee8fb128c6e3a691f040179a28f,11,A,I,2024,1.0,Integralidad,94,87,100,100.0,93.7
Fusagasugá,14776ffc0cdf706f3be7a6d58d7278c31191b45ed010f47a17211703aba1fcf8,1,A,I,2024,4.0,Ciencias Naturales,93,95,84,86.0,91.1
Fusagasugá,14776ffc0cdf706f3be7a6d58d7278c31191b45ed010f47a17211703aba1fcf8,1,A,I,2024,3.0,Ciencias Sociales,94,94,89,85.0,92.1
Fusagasugá,14776ffc0cdf706f3be7a6d58d7278c31191b45ed010f47a17211703aba1fcf8,1,A,I,2024,5.0,Matemáticas,80,87,80,80.0,82.1
Fusagasugá,14776ffc0cdf706f3be7a6d58d7278c31191b45ed010f47a17211703aba1fcf8,1,A,I,2024,3.0,Lengua Castellana,96,95,85,95.0,93.4
Fusagasugá,14776ffc0cdf706f3be7a6d58d7278c31191b45ed010f47a17211703aba1fcf8,1,A,I,2024,2.0,Lectura Crítica,92,92,83,83.0,89.3
Fusagasugá,14776ffc0cdf706f3be7a6d58d7278c31191b45ed010f47a17211703aba1fcf8,1,A,I,2024,4.0,English,94,89,90,100.0,92.3
Fusagasugá,14776ffc0cdf706f3be7a6d58d7278c31191b45ed010f47a17211703aba1fcf8,1,A,I,2024,3.0,Educación Física,94,95,95,95.0,94.6
Fusagasugá,14776ffc0cdf706f3be7a6d58d7278c31191b45ed010f47a17211703aba1fcf8,1,A,I,2024,1.0,Creatividad e innovación,89,89,88,94.0,89.30000000000001
Fusagasugá,14776ffc0cdf706f3be7a6d58d7278c31191b45ed010f47a17211703aba1fcf8,1,A,I,2024,2.0,Aprendizaje Basado en Proyectos,90,92,89,92.0,90.6
Fusagasugá,14776ffc0cdf706f3be7a6d58d7278c31191b45ed010f47a17211703aba1fcf8,1,A,I,2024,1.0,Artes,92,92,90,93.0,91.7
Fusagasugá,14776ffc0cdf706f3be7a6d58d7278c31191b45ed010f47a17211703aba1fcf8,1,A,I,2024,1.0,Tecnologías Informáticas,99,97,94,95.0,97.0
Fusagasugá,14776ffc0cdf706f3be7a6d58d7278c31191b45ed010f47a17211703aba1fcf8,1,A,I,2024,1.0,Integralidad,96,95,85,90.0,92.9
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,2,A,I,2024,4.0,Ciencias Naturales,76,74,84,93.0,78.7
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,2,A,I,2024,3.0,Ciencias Sociales,70,69,86,88.0,74.7
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,2,A,I,2024,5.0,Matemáticas,68,70,89,89.0,74.9
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,2,A,I,2024,3.0,Lengua Castellana,75,73,92,95.0,79.8
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,2,A,I,2024,2.0,Lectura Crítica,75,75,83,82.0,77.3
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,2,A,I,2024,4.0,English,79,76,80,95.0,79.9
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,2,A,I,2024,3.0,Educación Física,94,94,94,95.0,94.1
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,2,A,I,2024,1.0,Creatividad e innovación,83,81,76,88.0,81.5
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,2,A,I,2024,2.0,Aprendizaje Basado en Proyectos,92,92,100,100.0,94.4
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,2,A,I,2024,1.0,Artes,92,92,90,91.0,91.5
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,2,A,I,2024,1.0,Tecnologías Informáticas,95,98,92,96.0,95.4
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,2,A,I,2024,1.0,Integralidad,96,96,100,99.0,97.10000000000001
Fusagasugá,5d5127effd583b43b5b7d7077bf2f51ca86dc34473341b570b9955ca767f576a,4,A,I,2024,4.0,Ciencias Naturales,72,70,95,96.0,78.4
Fusagasugá,5d5127effd583b43b5b7d7077bf2f51ca86dc34473341b570b9955ca767f576a,4,A,I,2024,3.0,Ciencias Sociales,77,78,90,90.0,81.2
Fusagasugá,5d5127effd583b43b5b7d7077bf2f51ca86dc34473341b570b9955ca767f576a,4,A,I,2024,5.0,Matemáticas,75,75,89,90.0,79.3
Fusagasugá,5d5127effd583b43b5b7d7077bf2f51ca86dc34473341b570b9955ca767f576a,4,A,I,2024,3.0,Lengua Castellana,69,64,95,100.0,75.8
Fusagasugá,5d5127effd583b43b5b7d7077bf2f51ca86dc34473341b570b9955ca767f576a,4,A,I,2024,2.0,Lectura Crítica,84,83,95,100.0,87.5
Fusagasugá,5d5127effd583b43b5b7d7077bf2f51ca86dc34473341b570b9955ca767f576a,4,A,I,2024,4.0,English,75,75,70,90.0,75.5
Fusagasugá,5d5127effd583b43b5b7d7077bf2f51ca86dc34473341b570b9955ca767f576a,4,A,I,2024,3.0,Educación Física,89,88,95,95.0,90.5
Fusagasugá,5d5127effd583b43b5b7d7077bf2f51ca86dc34473341b570b9955ca767f576a,4,A,I,2024,1.0,Creatividad e innovación,92,93,90,93.0,92.0
Fusagasugá,5d5127effd583b43b5b7d7077bf2f51ca86dc34473341b570b9955ca767f576a,4,A,I,2024,2.0,Aprendizaje Basado en Proyectos,83,85,86,99.0,85.80000000000001
Fusagasugá,5d5127effd583b43b5b7d7077bf2f51ca86dc34473341b570b9955ca767f576a,4,A,I,2024,1.0,Artes,89,90,87,88.0,88.8
Fusagasugá,5d5127effd583b43b5b7d7077bf2f51ca86dc34473341b570b9955ca767f576a,4,A,I,2024,1.0,Tecnologías Informáticas,84,81,90,88.0,84.7
Fusagasugá,5d5127effd583b43b5b7d7077bf2f51ca86dc34473341b570b9955ca767f576a,4,A,I,2024,1.0,Integralidad,93,91,92,89.0,91.80000000000001
Fusagasugá,618663c852dfbcd8fc3b62995d1b928baf1b405bef017fc8f98f3d3b39045ccf,7,A,I,2023,3.0,Ciencias Naturales,90,90,94,96.0,91.4
Fusagasugá,618663c852dfbcd8fc3b62995d1b928baf1b405bef017fc8f98f3d3b39045ccf,7,A,I,2023,4.0,Ciencias Sociales,94,95,96,92.0,94.5
Fusagasugá,618663c852dfbcd8fc3b62995d1b928baf1b405bef017fc8f98f3d3b39045ccf,7,A,I,2023,6.0,Matemáticas,85,87,100,100.0,90.1
Fusagasugá,618663c852dfbcd8fc3b62995d1b928baf1b405bef017fc8f98f3d3b39045ccf,7,A,I,2023,3.0,Lengua Castellana,83,86,92,100.0,87.4
Fusagasugá,618663c852dfbcd8fc3b62995d1b928baf1b405bef017fc8f98f3d3b39045ccf,7,A,I,2023,4.0,Inglés,92,94,99,98.0,94.6
Fusagasugá,618663c852dfbcd8fc3b62995d1b928baf1b405bef017fc8f98f3d3b39045ccf,7,A,I,2023,2.0,Innovación y Emprendimiento,93,92,96,98.0,93.8
Fusagasugá,618663c852dfbcd8fc3b62995d1b928baf1b405bef017fc8f98f3d3b39045ccf,7,A,I,2023,7.0,Aprendizaje Basado en Investigación,92,93,94,94.0,92.9
Fusagasugá,618663c852dfbcd8fc3b62995d1b928baf1b405bef017fc8f98f3d3b39045ccf,7,A,I,2023,3.0,Educación Física,80,82,85,90.0,82.6
Fusagasugá,618663c852dfbcd8fc3b62995d1b928baf1b405bef017fc8f98f3d3b39045ccf,7,A,I,2023,2.0,Lectura Crítica,94,86,90,95.0,90.9
Fusagasugá,618663c852dfbcd8fc3b62995d1b928baf1b405bef017fc8f98f3d3b39045ccf,7,A,I,2023,1.0,Artes,86,90,85,85.0,86.9
Fusagasugá,618663c852dfbcd8fc3b62995d1b928baf1b405bef017fc8f98f3d3b39045ccf,7,A,I,2023,1.0,Robótica y TICS,83,90,80,90.0,85.2
Fusagasugá,618663c852dfbcd8fc3b62995d1b928baf1b405bef017fc8f98f3d3b39045ccf,7,A,I,2023,1.0,Inteligencia emocional e Integralidad,92,95,100,90.0,94.30000000000001
Fusagasugá,82372f996c212ea15cacaeafe5bcb655092e5e6bc1af3e767129cc52675e9070,5,A,II,2023,3.0,Ciencias Naturales,83,82,80,80.0,81.8
Fusagasugá,82372f996c212ea15cacaeafe5bcb655092e5e6bc1af3e767129cc52675e9070,5,A,II,2023,4.0,Ciencias Sociales,68,63,80,90.0,71.1
Fusagasugá,82372f996c212ea15cacaeafe5bcb655092e5e6bc1af3e767129cc52675e9070,5,A,II,2023,5.0,Matemáticas,84,83,89,90.0,85.3
Fusagasugá,82372f996c212ea15cacaeafe5bcb655092e5e6bc1af3e767129cc52675e9070,5,A,II,2023,3.0,Lengua Castellana,72,66,80,95.0,74.1
Fusagasugá,82372f996c212ea15cacaeafe5bcb655092e5e6bc1af3e767129cc52675e9070,5,A,II,2023,2.0,Inglés,82,82,100,100.0,87.4
Fusagasugá,82372f996c212ea15cacaeafe5bcb655092e5e6bc1af3e767129cc52675e9070,5,A,II,2023,2.0,Creatividad e Innovación,91,89,95,95.0,91.6
Fusagasugá,82372f996c212ea15cacaeafe5bcb655092e5e6bc1af3e767129cc52675e9070,5,A,II,2023,4.0,Aprendizaje Basado en Proyectos,91,90,86,86.0,89.19999999999999
Fusagasugá,82372f996c212ea15cacaeafe5bcb655092e5e6bc1af3e767129cc52675e9070,5,A,II,2023,3.0,Educación Física,85,85,85,90.0,85.5
Fusagasugá,82372f996c212ea15cacaeafe5bcb655092e5e6bc1af3e767129cc52675e9070,5,A,II,2023,2.0,Lectura Crítica,85,83,90,90.0,85.9
Fusagasugá,82372f996c212ea15cacaeafe5bcb655092e5e6bc1af3e767129cc52675e9070,5,A,II,2023,1.0,Artes,94,94,95,95.0,94.3
Fusagasugá,82372f996c212ea15cacaeafe5bcb655092e5e6bc1af3e767129cc52675e9070,5,A,II,2023,1.0,Robótica y TICS,81,76,80,85.0,79.7
Fusagasugá,82372f996c212ea15cacaeafe5bcb655092e5e6bc1af3e767129cc52675e9070,5,A,II,2023,1.0,Inteligencia emocional e Integralidad,100,90,85,90.0,93.0
Fusagasugá,48f4bc9cf491822aa05e7a5554e8ad55fbd354efb177814bf315de677250829d,7,A,III,2023,3.0,Ciencias Naturales,78,77,82,94.0,80.10000000000001
Fusagasugá,48f4bc9cf491822aa05e7a5554e8ad55fbd354efb177814bf315de677250829d,7,A,III,2023,4.0,Ciencias Sociales,78,77,80,93.0,79.6
Fusagasugá,48f4bc9cf491822aa05e7a5554e8ad55fbd354efb177814bf315de677250829d,7,A,III,2023,6.0,Matemáticas,59,59,80,90.0,66.3
Fusagasugá,48f4bc9cf491822aa05e7a5554e8ad55fbd354efb177814bf315de677250829d,7,A,III,2023,3.0,Lengua Castellana,74,74,95,95.0,80.3
Fusagasugá,48f4bc9cf491822aa05e7a5554e8ad55fbd354efb177814bf315de677250829d,7,A,III,2023,4.0,Inglés,82,83,95,98.0,86.5
Fusagasugá,48f4bc9cf491822aa05e7a5554e8ad55fbd354efb177814bf315de677250829d,7,A,III,2023,2.0,Innovación y Emprendimiento,82,82,80,85.0,81.9
Fusagasugá,48f4bc9cf491822aa05e7a5554e8ad55fbd354efb177814bf315de677250829d,7,A,III,2023,7.0,Aprendizaje Basado en Investigación,85,87,92,88.0,87.3
Fusagasugá,48f4bc9cf491822aa05e7a5554e8ad55fbd354efb177814bf315de677250829d,7,A,III,2023,3.0,Educación Física,85,86,95,95.0,88.3
Fusagasugá,48f4bc9cf491822aa05e7a5554e8ad55fbd354efb177814bf315de677250829d,7,A,III,2023,2.0,Lectura Crítica,85,79,60,96.0,79.30000000000001
Fusagasugá,48f4bc9cf491822aa05e7a5554e8ad55fbd354efb177814bf315de677250829d,7,A,III,2023,1.0,Artes,92,92,80,90.0,89.4
Fusagasugá,48f4bc9cf491822aa05e7a5554e8ad55fbd354efb177814bf315de677250829d,7,A,III,2023,1.0,Robótica y TICS,86,85,80,90.0,84.9
Fusagasugá,48f4bc9cf491822aa05e7a5554e8ad55fbd354efb177814bf315de677250829d,7,A,III,2023,1.0,Inteligencia emocional e Integralidad,92,91,85,90.0,90.10000000000001
Fusagasugá,814792b7484cf649d1f00d1be82274d430500874129ab6608e90888a84d1b6f8,5,A,I,2024,4.0,Ciencias Naturales,82,85,92,94.0,86.10000000000001
Fusagasugá,814792b7484cf649d1f00d1be82274d430500874129ab6608e90888a84d1b6f8,5,A,I,2024,3.0,Ciencias Sociales,98,99,96,96.0,97.70000000000002
Fusagasugá,814792b7484cf649d1f00d1be82274d430500874129ab6608e90888a84d1b6f8,5,A,I,2024,5.0,Matemáticas,86,85,95,95.0,88.4
Fusagasugá,814792b7484cf649d1f00d1be82274d430500874129ab6608e90888a84d1b6f8,5,A,I,2024,3.0,Lengua Castellana,87,88,100,100.0,91.2
Fusagasugá,814792b7484cf649d1f00d1be82274d430500874129ab6608e90888a84d1b6f8,5,A,I,2024,2.0,Lectura Crítica,94,94,95,95.0,94.3
Fusagasugá,814792b7484cf649d1f00d1be82274d430500874129ab6608e90888a84d1b6f8,5,A,I,2024,4.0,English,92,94,100,100.0,95.0
Fusagasugá,814792b7484cf649d1f00d1be82274d430500874129ab6608e90888a84d1b6f8,5,A,I,2024,3.0,Educación Física,94,94,100,88.0,94.6
Fusagasugá,814792b7484cf649d1f00d1be82274d430500874129ab6608e90888a84d1b6f8,5,A,I,2024,1.0,Creatividad e innovación,93,93,95,96.0,93.69999999999999
Fusagasugá,814792b7484cf649d1f00d1be82274d430500874129ab6608e90888a84d1b6f8,5,A,I,2024,2.0,Aprendizaje Basado en Proyectos,90,91,96,98.0,92.3
Fusagasugá,814792b7484cf649d1f00d1be82274d430500874129ab6608e90888a84d1b6f8,5,A,I,2024,1.0,Artes,95,95,94,95.0,94.8
Fusagasugá,814792b7484cf649d1f00d1be82274d430500874129ab6608e90888a84d1b6f8,5,A,I,2024,1.0,Tecnologías Informáticas,89,96,92,91.0,91.9
Fusagasugá,814792b7484cf649d1f00d1be82274d430500874129ab6608e90888a84d1b6f8,5,A,I,2024,1.0,Integralidad,94,97,97,96.0,95.70000000000002
Fusagasugá,c922fd36aa2075d7da4ceedb004833179ce7eff5fe0768646495580ed3aa492f,1,A,I,2023,3.0,Ciencias Naturales,96,96,92,95.0,95.10000000000001
Fusagasugá,c922fd36aa2075d7da4ceedb004833179ce7eff5fe0768646495580ed3aa492f,1,A,I,2023,3.0,Ciencias Sociales,94,95,93,92.0,93.89999999999999
Fusagasugá,c922fd36aa2075d7da4ceedb004833179ce7eff5fe0768646495580ed3aa492f,1,A,I,2023,5.0,Matemáticas,92,93,93,93.0,92.60000000000001
Fusagasugá,c922fd36aa2075d7da4ceedb004833179ce7eff5fe0768646495580ed3aa492f,1,A,I,2023,4.0,Lengua Castellana,96,96,92,95.0,95.10000000000001
Fusagasugá,c922fd36aa2075d7da4ceedb004833179ce7eff5fe0768646495580ed3aa492f,1,A,I,2023,4.0,Inglés,94,94,90,95.0,93.3
Fusagasugá,c922fd36aa2075d7da4ceedb004833179ce7eff5fe0768646495580ed3aa492f,1,A,I,2023,2.0,Creatividad e Innovación,75,75,90,92.0,79.7
Fusagasugá,c922fd36aa2075d7da4ceedb004833179ce7eff5fe0768646495580ed3aa492f,1,A,I,2023,4.0,Aprendizaje Basado en Proyectos,93,93,93,95.0,93.19999999999999
Fusagasugá,c922fd36aa2075d7da4ceedb004833179ce7eff5fe0768646495580ed3aa492f,1,A,I,2023,3.0,Educación Física,89,88,85,85.0,87.5
Fusagasugá,c922fd36aa2075d7da4ceedb004833179ce7eff5fe0768646495580ed3aa492f,1,A,I,2023,2.0,Lectura Crítica,87,86,95,95.0,89.10000000000001
Fusagasugá,c922fd36aa2075d7da4ceedb004833179ce7eff5fe0768646495580ed3aa492f,1,A,I,2023,1.0,Artes,97,93,95,98.0,95.5
Fusagasugá,c922fd36aa2075d7da4ceedb004833179ce7eff5fe0768646495580ed3aa492f,1,A,I,2023,1.0,Robótica y TICS,94,93,94,88.0,93.1
Fusagasugá,c922fd36aa2075d7da4ceedb004833179ce7eff5fe0768646495580ed3aa492f,1,A,I,2023,1.0,Inteligencia emocional e Integralidad,92,95,100,100.0,95.30000000000001
Fusagasugá,60e029d486188fddd2ae2a10a406927496e4751c861a567d40a796847a4843a7,11,A,II,2024,5.0,Ciencias Naturales,65,68,80,80.0,70.4
Fusagasugá,60e029d486188fddd2ae2a10a406927496e4751c861a567d40a796847a4843a7,11,A,II,2024,4.0,Ciencias Sociales,81,80,93,92.0,84.2
Fusagasugá,60e029d486188fddd2ae2a10a406927496e4751c861a567d40a796847a4843a7,11,A,II,2024,7.0,Matemáticas,71,71,90,90.0,76.7
Fusagasugá,60e029d486188fddd2ae2a10a406927496e4751c861a567d40a796847a4843a7,11,A,II,2024,4.0,Lengua Castellana,90,91,90,100.0,91.3
Fusagasugá,60e029d486188fddd2ae2a10a406927496e4751c861a567d40a796847a4843a7,11,A,II,2024,1.0,Lectura Crítica,86,86,87,91.0,86.7
Fusagasugá,60e029d486188fddd2ae2a10a406927496e4751c861a567d40a796847a4843a7,11,A,II,2024,4.0,English,78,80,84,90.0,81.0
Fusagasugá,60e029d486188fddd2ae2a10a406927496e4751c861a567d40a796847a4843a7,11,A,II,2024,2.0,Français,75,88,90,100.0,84.4
Fusagasugá,60e029d486188fddd2ae2a10a406927496e4751c861a567d40a796847a4843a7,11,A,II,2024,2.0,Filosofía,77,80,95,100.0,83.8
Fusagasugá,60e029d486188fddd2ae2a10a406927496e4751c861a567d40a796847a4843a7,11,A,II,2024,2.0,Educación Física,73,73,90,75.0,76.6
Fusagasugá,60e029d486188fddd2ae2a10a406927496e4751c861a567d40a796847a4843a7,11,A,II,2024,3.0,Plan de inversión,89,89,90,90.0,89.3
Fusagasugá,60e029d486188fddd2ae2a10a406927496e4751c861a567d40a796847a4843a7,11,A,II,2024,1.0,Artes,89,90,91,91.0,89.89999999999999
Fusagasugá,60e029d486188fddd2ae2a10a406927496e4751c861a567d40a796847a4843a7,11,A,II,2024,1.0,Tecnologías Informáticas,83,31,78,77.0,65.8
Fusagasugá,60e029d486188fddd2ae2a10a406927496e4751c861a567d40a796847a4843a7,11,A,II,2024,1.0,Integralidad,87,87,100,100.0,90.9
Fusagasugá,d7ccd12e760342ebaa5e229e8fe80fd7e7291db5e0d6456b02598faec1532d3b,9,A,II,2023,3.0,Ciencias Naturales,76,76,92,89.0,80.50000000000001
Fusagasugá,d7ccd12e760342ebaa5e229e8fe80fd7e7291db5e0d6456b02598faec1532d3b,9,A,II,2023,4.0,Ciencias Sociales,84,54,76,88.0,73.8
Fusagasugá,d7ccd12e760342ebaa5e229e8fe80fd7e7291db5e0d6456b02598faec1532d3b,9,A,II,2023,6.0,Matemáticas,52,53,90,80.0,62.7
Fusagasugá,d7ccd12e760342ebaa5e229e8fe80fd7e7291db5e0d6456b02598faec1532d3b,9,A,II,2023,3.0,Lengua Castellana,69,69,85,100.0,75.3
Fusagasugá,d7ccd12e760342ebaa5e229e8fe80fd7e7291db5e0d6456b02598faec1532d3b,9,A,II,2023,4.0,Inglés,47,42,90,95.0,58.9
Fusagasugá,d7ccd12e760342ebaa5e229e8fe80fd7e7291db5e0d6456b02598faec1532d3b,9,A,II,2023,2.0,Innovación y Emprendimiento,80,79,75,80.0,78.7
Fusagasugá,d7ccd12e760342ebaa5e229e8fe80fd7e7291db5e0d6456b02598faec1532d3b,9,A,II,2023,7.0,Aprendizaje Basado en Investigación,77,79,83,85.0,79.6
Fusagasugá,d7ccd12e760342ebaa5e229e8fe80fd7e7291db5e0d6456b02598faec1532d3b,9,A,II,2023,3.0,Educación Física,78,78,90,95.0,82.1
